run,modello,task,domanda_id,voto
1,qwen2.5:7b,HellaSwag,466,1
1,mistral:latest,HellaSwag,466,1
1,phi3:mini,SQuAD,467,1
1,qwen2.5:7b,SQuAD,467,1
1,mistral:latest,SQuAD,467,1
1,phi3:mini,GSM8K,468,0
1,qwen2.5:7b,GSM8K,468,1
1,mistral:latest,GSM8K,468,0
1,phi3:mini,SQuAD,469,1
1,qwen2.5:7b,SQuAD,469,1
1,mistral:latest,SQuAD,469,1
1,phi3:mini,HumanEval,470,0
1,qwen2.5:7b,HumanEval,470,1
1,mistral:latest,HumanEval,470,1
1,phi3:mini,HellaSwag,471,1
1,qwen2.5:7b,HellaSwag,471,0
1,mistral:latest,HellaSwag,471,0
1,phi3:mini,HellaSwag,472,0
1,qwen2.5:7b,HellaSwag,472,1
1,mistral:latest,HellaSwag,472,1
1,phi3:mini,HellaSwag,473,1
1,qwen2.5:7b,HellaSwag,473,0
1,mistral:latest,HellaSwag,473,1
1,phi3:mini,GSM8K,474,0
1,qwen2.5:7b,GSM8K,474,1
1,mistral:latest,GSM8K,474,0
1,phi3:mini,SQuAD,475,1
1,qwen2.5:7b,SQuAD,475,1
1,mistral:latest,SQuAD,475,1
1,phi3:mini,MMLU,476,1
1,qwen2.5:7b,MMLU,476,1
1,mistral:latest,MMLU,476,0
1,phi3:mini,HellaSwag,477,1
1,qwen2.5:7b,HellaSwag,477,1
1,mistral:latest,HellaSwag,477,1
1,phi3:mini,SQuAD,478,1
1,qwen2.5:7b,SQuAD,478,1
1,mistral:latest,SQuAD,478,1
1,phi3:mini,GSM8K,479,0
1,qwen2.5:7b,GSM8K,479,1
1,mistral:latest,GSM8K,479,0
1,phi3:mini,GSM8K,480,0
1,qwen2.5:7b,GSM8K,480,1
1,mistral:latest,GSM8K,480,1
1,phi3:mini,MMLU,481,1
1,qwen2.5:7b,MMLU,481,1
1,mistral:latest,MMLU,481,1
1,phi3:mini,MMLU,482,0
1,qwen2.5:7b,MMLU,482,0
1,mistral:latest,MMLU,482,0
1,phi3:mini,MMLU,483,0
1,qwen2.5:7b,MMLU,483,0
1,mistral:latest,MMLU,483,0
1,phi3:mini,SQuAD,484,1
1,qwen2.5:7b,SQuAD,484,1
1,mistral:latest,SQuAD,484,1
1,phi3:mini,HellaSwag,485,0
1,qwen2.5:7b,HellaSwag,485,0
1,mistral:latest,HellaSwag,485,0
1,phi3:mini,MMLU,486,1
1,qwen2.5:7b,MMLU,486,1
1,mistral:latest,MMLU,486,1
1,phi3:mini,SQuAD,487,1
1,qwen2.5:7b,SQuAD,487,1
1,mistral:latest,SQuAD,487,1
1,phi3:mini,HumanEval,488,1
1,qwen2.5:7b,HumanEval,488,1
1,mistral:latest,HumanEval,488,1
1,phi3:mini,HumanEval,489,0
1,qwen2.5:7b,HumanEval,489,1
1,mistral:latest,HumanEval,489,1
1,phi3:mini,HellaSwag,490,0
1,qwen2.5:7b,HellaSwag,490,0
1,mistral:latest,HellaSwag,490,1
1,phi3:mini,MMLU,491,1
1,qwen2.5:7b,MMLU,491,1
1,mistral:latest,MMLU,491,1
1,phi3:mini,HellaSwag,492,1
1,qwen2.5:7b,HellaSwag,492,1
1,mistral:latest,HellaSwag,492,1
1,phi3:mini,MMLU,493,1
1,qwen2.5:7b,MMLU,493,1
1,mistral:latest,MMLU,493,1
1,phi3:mini,GSM8K,494,0
1,qwen2.5:7b,GSM8K,494,1
1,mistral:latest,GSM8K,494,0
1,phi3:mini,GSM8K,495,0
1,qwen2.5:7b,GSM8K,495,1
1,mistral:latest,GSM8K,495,0
1,phi3:mini,GSM8K,496,0
1,qwen2.5:7b,GSM8K,496,1
1,mistral:latest,GSM8K,496,0
1,phi3:mini,HellaSwag,497,1
1,qwen2.5:7b,HellaSwag,497,1
1,mistral:latest,HellaSwag,497,1
1,phi3:mini,MMLU,498,1
1,qwen2.5:7b,MMLU,498,1
1,mistral:latest,MMLU,498,1
1,phi3:mini,MMLU,499,1
1,qwen2.5:7b,MMLU,499,1
1,mistral:latest,MMLU,499,1
1,phi3:mini,HellaSwag,500,0
1,qwen2.5:7b,HellaSwag,500,1
1,mistral:latest,HellaSwag,500,1
2,phi3:mini,GSM8K,1,0
2,qwen2.5:7b,GSM8K,1,1
2,mistral:latest,GSM8K,1,1
2,phi3:mini,HellaSwag,2,0
2,qwen2.5:7b,HellaSwag,2,1
2,mistral:latest,HellaSwag,2,1
2,phi3:mini,MMLU,3,1
2,qwen2.5:7b,MMLU,3,1
2,mistral:latest,MMLU,3,1
2,phi3:mini,GSM8K,4,0
2,qwen2.5:7b,GSM8K,4,1
2,mistral:latest,GSM8K,4,1
2,phi3:mini,MMLU,5,1
2,qwen2.5:7b,MMLU,5,1
2,mistral:latest,MMLU,5,0
2,phi3:mini,MMLU,6,0
2,qwen2.5:7b,MMLU,6,0
2,mistral:latest,MMLU,6,0
2,phi3:mini,HellaSwag,7,0
2,qwen2.5:7b,HellaSwag,7,0
2,mistral:latest,HellaSwag,7,1
2,phi3:mini,SQuAD,8,1
2,qwen2.5:7b,SQuAD,8,1
2,mistral:latest,SQuAD,8,1
2,phi3:mini,MMLU,9,1
2,qwen2.5:7b,MMLU,9,1
2,mistral:latest,MMLU,9,1
2,phi3:mini,HellaSwag,10,0
2,qwen2.5:7b,HellaSwag,10,1
2,mistral:latest,HellaSwag,10,1
2,phi3:mini,HumanEval,11,1
2,qwen2.5:7b,HumanEval,11,1
2,mistral:latest,HumanEval,11,1
2,phi3:mini,HumanEval,12,1
2,qwen2.5:7b,HumanEval,12,1
2,mistral:latest,HumanEval,12,1
2,phi3:mini,MMLU,13,1
2,qwen2.5:7b,MMLU,13,1
2,mistral:latest,MMLU,13,0
2,phi3:mini,SQuAD,14,1
2,qwen2.5:7b,SQuAD,14,0
2,mistral:latest,SQuAD,14,0
2,phi3:mini,HumanEval,15,0
2,qwen2.5:7b,HumanEval,15,1
2,mistral:latest,HumanEval,15,1
2,phi3:mini,MMLU,16,1
2,qwen2.5:7b,MMLU,16,1
2,mistral:latest,MMLU,16,0
2,phi3:mini,HellaSwag,17,1
2,qwen2.5:7b,HellaSwag,17,1
2,mistral:latest,HellaSwag,17,1
2,phi3:mini,GSM8K,18,0
2,qwen2.5:7b,GSM8K,18,1
2,mistral:latest,GSM8K,18,0
2,phi3:mini,SQuAD,19,0
2,qwen2.5:7b,SQuAD,19,1
2,mistral:latest,SQuAD,19,1
2,phi3:mini,SQuAD,20,1
2,qwen2.5:7b,SQuAD,20,1
2,mistral:latest,SQuAD,20,1
2,phi3:mini,HumanEval,21,0
2,qwen2.5:7b,HumanEval,21,1
2,mistral:latest,HumanEval,21,1
2,phi3:mini,HellaSwag,22,0
2,qwen2.5:7b,HellaSwag,22,1
2,mistral:latest,HellaSwag,22,1
2,phi3:mini,SQuAD,23,1
2,qwen2.5:7b,SQuAD,23,1
2,mistral:latest,SQuAD,23,1
2,phi3:mini,HellaSwag,24,0
2,qwen2.5:7b,HellaSwag,24,1
2,mistral:latest,HellaSwag,24,0
2,phi3:mini,MMLU,25,1
2,qwen2.5:7b,MMLU,25,1
2,mistral:latest,MMLU,25,1
2,phi3:mini,HumanEval,26,0
2,qwen2.5:7b,HumanEval,26,1
2,mistral:latest,HumanEval,26,1
2,phi3:mini,SQuAD,27,0
2,qwen2.5:7b,SQuAD,27,1
2,mistral:latest,SQuAD,27,1
2,phi3:mini,SQuAD,28,0
2,qwen2.5:7b,SQuAD,28,1
2,mistral:latest,SQuAD,28,1
2,phi3:mini,SQuAD,29,1
2,qwen2.5:7b,SQuAD,29,0
2,mistral:latest,SQuAD,29,1
2,phi3:mini,SQuAD,30,1
2,qwen2.5:7b,SQuAD,30,1
2,mistral:latest,SQuAD,30,1
2,phi3:mini,GSM8K,31,0
2,qwen2.5:7b,GSM8K,31,1
2,mistral:latest,GSM8K,31,1
2,phi3:mini,GSM8K,32,1
2,qwen2.5:7b,GSM8K,32,1
2,mistral:latest,GSM8K,32,1
2,phi3:mini,SQuAD,33,0
2,qwen2.5:7b,SQuAD,33,1
2,mistral:latest,SQuAD,33,1
2,phi3:mini,MMLU,34,1
2,qwen2.5:7b,MMLU,34,1
2,mistral:latest,MMLU,34,1
2,phi3:mini,SQuAD,35,1
2,qwen2.5:7b,SQuAD,35,1
2,mistral:latest,SQuAD,35,1
2,phi3:mini,MMLU,36,1
2,qwen2.5:7b,MMLU,36,1
2,mistral:latest,MMLU,36,1
2,phi3:mini,HumanEval,37,0
2,qwen2.5:7b,HumanEval,37,1
2,mistral:latest,HumanEval,37,1
2,phi3:mini,MMLU,38,1
2,qwen2.5:7b,MMLU,38,1
2,mistral:latest,MMLU,38,0
2,phi3:mini,SQuAD,39,1
2,qwen2.5:7b,SQuAD,39,1
2,mistral:latest,SQuAD,39,1
2,phi3:mini,GSM8K,40,1
2,qwen2.5:7b,GSM8K,40,1
2,mistral:latest,GSM8K,40,1
2,phi3:mini,HellaSwag,41,1
2,qwen2.5:7b,HellaSwag,41,1
2,mistral:latest,HellaSwag,41,1
2,phi3:mini,SQuAD,42,1
2,qwen2.5:7b,SQuAD,42,1
2,mistral:latest,SQuAD,42,1
2,phi3:mini,GSM8K,43,0
2,qwen2.5:7b,GSM8K,43,1
2,mistral:latest,GSM8K,43,1
2,phi3:mini,GSM8K,44,0
2,qwen2.5:7b,GSM8K,44,1
2,mistral:latest,GSM8K,44,0
2,phi3:mini,HellaSwag,45,0
2,qwen2.5:7b,HellaSwag,45,1
2,mistral:latest,HellaSwag,45,1
2,phi3:mini,GSM8K,46,0
2,qwen2.5:7b,GSM8K,46,1
2,mistral:latest,GSM8K,46,1
2,phi3:mini,GSM8K,47,1
2,qwen2.5:7b,GSM8K,47,1
2,mistral:latest,GSM8K,47,1
2,phi3:mini,HellaSwag,48,0
2,qwen2.5:7b,HellaSwag,48,1
2,mistral:latest,HellaSwag,48,1
2,phi3:mini,GSM8K,49,0
2,qwen2.5:7b,GSM8K,49,0
2,mistral:latest,GSM8K,49,0
2,phi3:mini,GSM8K,50,0
2,qwen2.5:7b,GSM8K,50,0
2,mistral:latest,GSM8K,50,0
2,phi3:mini,MMLU,51,1
2,qwen2.5:7b,MMLU,51,1
2,mistral:latest,MMLU,51,1
2,phi3:mini,MMLU,52,0
2,qwen2.5:7b,MMLU,52,1
2,mistral:latest,MMLU,52,1
2,phi3:mini,HumanEval,53,1
2,qwen2.5:7b,HumanEval,53,1
2,mistral:latest,HumanEval,53,1
2,phi3:mini,HellaSwag,54,1
2,qwen2.5:7b,HellaSwag,54,1
2,mistral:latest,HellaSwag,54,1
2,phi3:mini,MMLU,55,1
2,qwen2.5:7b,MMLU,55,1
2,mistral:latest,MMLU,55,1
2,phi3:mini,GSM8K,56,0
2,qwen2.5:7b,GSM8K,56,1
2,mistral:latest,GSM8K,56,1
2,phi3:mini,SQuAD,57,1
2,qwen2.5:7b,SQuAD,57,1
2,mistral:latest,SQuAD,57,1
2,phi3:mini,GSM8K,58,1
2,qwen2.5:7b,GSM8K,58,1
2,mistral:latest,GSM8K,58,0
2,phi3:mini,GSM8K,59,1
2,qwen2.5:7b,GSM8K,59,1
2,mistral:latest,GSM8K,59,0
2,phi3:mini,HellaSwag,60,1
2,qwen2.5:7b,HellaSwag,60,1
2,mistral:latest,HellaSwag,60,0
2,phi3:mini,GSM8K,61,0
2,qwen2.5:7b,GSM8K,61,1
2,mistral:latest,GSM8K,61,1
2,phi3:mini,HellaSwag,62,1
2,qwen2.5:7b,HellaSwag,62,1
2,mistral:latest,HellaSwag,62,1
2,phi3:mini,MMLU,63,0
2,qwen2.5:7b,MMLU,63,1
2,mistral:latest,MMLU,63,1
2,phi3:mini,GSM8K,64,1
2,qwen2.5:7b,GSM8K,64,1
2,mistral:latest,GSM8K,64,1
2,phi3:mini,MMLU,65,1
2,qwen2.5:7b,MMLU,65,1
2,mistral:latest,MMLU,65,1
2,phi3:mini,MMLU,66,1
2,qwen2.5:7b,MMLU,66,1
2,mistral:latest,MMLU,66,1
2,phi3:mini,HellaSwag,67,1
2,qwen2.5:7b,HellaSwag,67,1
2,mistral:latest,HellaSwag,67,1
2,phi3:mini,GSM8K,68,0
2,qwen2.5:7b,GSM8K,68,0
2,mistral:latest,GSM8K,68,0
2,phi3:mini,HellaSwag,69,0
2,qwen2.5:7b,HellaSwag,69,0
2,mistral:latest,HellaSwag,69,1
2,phi3:mini,HumanEval,70,1
2,qwen2.5:7b,HumanEval,70,1
2,mistral:latest,HumanEval,70,1
2,phi3:mini,MMLU,71,1
2,qwen2.5:7b,MMLU,71,1
2,mistral:latest,MMLU,71,1
2,phi3:mini,HumanEval,72,0
2,qwen2.5:7b,HumanEval,72,1
2,mistral:latest,HumanEval,72,1
2,phi3:mini,SQuAD,73,1
2,qwen2.5:7b,SQuAD,73,1
2,mistral:latest,SQuAD,73,1
2,phi3:mini,HellaSwag,74,0
2,qwen2.5:7b,HellaSwag,74,0
2,mistral:latest,HellaSwag,74,1
2,phi3:mini,HumanEval,75,0
2,qwen2.5:7b,HumanEval,75,1
2,mistral:latest,HumanEval,75,0
2,phi3:mini,HumanEval,76,0
2,qwen2.5:7b,HumanEval,76,1
2,mistral:latest,HumanEval,76,1
2,phi3:mini,GSM8K,77,0
2,qwen2.5:7b,GSM8K,77,1
2,mistral:latest,GSM8K,77,0
2,phi3:mini,HellaSwag,78,0
2,qwen2.5:7b,HellaSwag,78,1
2,mistral:latest,HellaSwag,78,0
2,phi3:mini,SQuAD,79,0
2,qwen2.5:7b,SQuAD,79,1
2,mistral:latest,SQuAD,79,0
2,phi3:mini,GSM8K,80,0
2,qwen2.5:7b,GSM8K,80,1
2,mistral:latest,GSM8K,80,0
2,phi3:mini,MMLU,81,1
2,qwen2.5:7b,MMLU,81,1
2,mistral:latest,MMLU,81,1
2,phi3:mini,MMLU,82,1
2,qwen2.5:7b,MMLU,82,1
2,mistral:latest,MMLU,82,0
2,phi3:mini,HumanEval,83,1
2,qwen2.5:7b,HumanEval,83,1
2,mistral:latest,HumanEval,83,1
2,phi3:mini,SQuAD,84,1
2,qwen2.5:7b,SQuAD,84,1
2,mistral:latest,SQuAD,84,1
2,phi3:mini,HellaSwag,85,0
2,qwen2.5:7b,HellaSwag,85,1
2,mistral:latest,HellaSwag,85,1
2,phi3:mini,HumanEval,86,0
2,qwen2.5:7b,HumanEval,86,1
2,mistral:latest,HumanEval,86,0
2,phi3:mini,HellaSwag,87,0
2,qwen2.5:7b,HellaSwag,87,1
2,mistral:latest,HellaSwag,87,1
2,phi3:mini,MMLU,88,1
2,qwen2.5:7b,MMLU,88,1
2,mistral:latest,MMLU,88,1
2,phi3:mini,HumanEval,89,0
2,qwen2.5:7b,HumanEval,89,1
2,mistral:latest,HumanEval,89,1
2,phi3:mini,MMLU,90,1
2,qwen2.5:7b,MMLU,90,1
2,mistral:latest,MMLU,90,1
2,phi3:mini,MMLU,91,1
2,qwen2.5:7b,MMLU,91,1
2,mistral:latest,MMLU,91,0
2,phi3:mini,GSM8K,92,1
2,qwen2.5:7b,GSM8K,92,1
2,mistral:latest,GSM8K,92,1
2,phi3:mini,SQuAD,93,1
2,qwen2.5:7b,SQuAD,93,1
2,mistral:latest,SQuAD,93,1
2,phi3:mini,SQuAD,94,1
2,qwen2.5:7b,SQuAD,94,1
2,mistral:latest,SQuAD,94,1
2,phi3:mini,GSM8K,95,0
2,qwen2.5:7b,GSM8K,95,1
2,mistral:latest,GSM8K,95,1
2,phi3:mini,MMLU,96,1
2,qwen2.5:7b,MMLU,96,1
2,mistral:latest,MMLU,96,1
2,phi3:mini,GSM8K,97,0
2,qwen2.5:7b,GSM8K,97,1
2,mistral:latest,GSM8K,97,0
2,phi3:mini,HumanEval,98,0
2,qwen2.5:7b,HumanEval,98,1
2,mistral:latest,HumanEval,98,0
2,phi3:mini,HellaSwag,99,1
2,qwen2.5:7b,HellaSwag,99,1
2,mistral:latest,HellaSwag,99,0
2,phi3:mini,GSM8K,100,0
2,qwen2.5:7b,GSM8K,100,1
2,mistral:latest,GSM8K,100,0
2,phi3:mini,SQuAD,101,1
2,qwen2.5:7b,SQuAD,101,1
2,mistral:latest,SQuAD,101,1
2,phi3:mini,HellaSwag,102,0
2,qwen2.5:7b,HellaSwag,102,1
2,mistral:latest,HellaSwag,102,1
2,phi3:mini,SQuAD,103,1
2,qwen2.5:7b,SQuAD,103,1
2,mistral:latest,SQuAD,103,1
2,phi3:mini,HellaSwag,104,0
2,qwen2.5:7b,HellaSwag,104,1
2,mistral:latest,HellaSwag,104,1
2,phi3:mini,MMLU,105,0
2,qwen2.5:7b,MMLU,105,0
2,mistral:latest,MMLU,105,0
2,phi3:mini,HellaSwag,106,0
2,qwen2.5:7b,HellaSwag,106,1
2,mistral:latest,HellaSwag,106,1
2,phi3:mini,GSM8K,107,0
2,qwen2.5:7b,GSM8K,107,0
2,mistral:latest,GSM8K,107,1
2,phi3:mini,HellaSwag,108,0
2,qwen2.5:7b,HellaSwag,108,1
2,mistral:latest,HellaSwag,108,1
2,phi3:mini,GSM8K,109,1
2,qwen2.5:7b,GSM8K,109,1
2,mistral:latest,GSM8K,109,1
2,phi3:mini,HellaSwag,110,0
2,qwen2.5:7b,HellaSwag,110,0
2,mistral:latest,HellaSwag,110,1
2,phi3:mini,MMLU,111,0
2,qwen2.5:7b,MMLU,111,1
2,mistral:latest,MMLU,111,1
2,phi3:mini,HellaSwag,112,0
2,qwen2.5:7b,HellaSwag,112,1
2,mistral:latest,HellaSwag,112,1
2,phi3:mini,MMLU,113,0
2,qwen2.5:7b,MMLU,113,0
2,mistral:latest,MMLU,113,0
2,phi3:mini,GSM8K,114,0
2,qwen2.5:7b,GSM8K,114,1
2,mistral:latest,GSM8K,114,1
2,phi3:mini,HellaSwag,115,0
2,qwen2.5:7b,HellaSwag,115,1
2,mistral:latest,HellaSwag,115,1
2,phi3:mini,HumanEval,116,0
2,qwen2.5:7b,HumanEval,116,1
2,mistral:latest,HumanEval,116,1
2,phi3:mini,HumanEval,117,0
2,qwen2.5:7b,HumanEval,117,1
2,mistral:latest,HumanEval,117,1
2,phi3:mini,GSM8K,118,0
2,qwen2.5:7b,GSM8K,118,1
2,mistral:latest,GSM8K,118,0
2,phi3:mini,MMLU,119,1
2,qwen2.5:7b,MMLU,119,1
2,mistral:latest,MMLU,119,0
2,phi3:mini,SQuAD,120,1
2,qwen2.5:7b,SQuAD,120,1
2,mistral:latest,SQuAD,120,1
2,phi3:mini,MMLU,121,0
2,qwen2.5:7b,MMLU,121,0
2,mistral:latest,MMLU,121,0
2,phi3:mini,SQuAD,122,0
2,qwen2.5:7b,SQuAD,122,1
2,mistral:latest,SQuAD,122,1
2,phi3:mini,HumanEval,123,0
2,qwen2.5:7b,HumanEval,123,1
2,mistral:latest,HumanEval,123,1
2,phi3:mini,SQuAD,124,1
2,qwen2.5:7b,SQuAD,124,1
2,mistral:latest,SQuAD,124,1
2,phi3:mini,SQuAD,125,1
2,qwen2.5:7b,SQuAD,125,1
2,mistral:latest,SQuAD,125,1
2,phi3:mini,HumanEval,126,0
2,qwen2.5:7b,HumanEval,126,1
2,mistral:latest,HumanEval,126,1
2,phi3:mini,SQuAD,127,0
2,qwen2.5:7b,SQuAD,127,1
2,mistral:latest,SQuAD,127,1
2,phi3:mini,GSM8K,128,1
2,qwen2.5:7b,GSM8K,128,1
2,mistral:latest,GSM8K,128,1
2,phi3:mini,GSM8K,129,0
2,qwen2.5:7b,GSM8K,129,1
2,mistral:latest,GSM8K,129,1
2,phi3:mini,HellaSwag,130,1
2,qwen2.5:7b,HellaSwag,130,1
2,mistral:latest,HellaSwag,130,1
2,phi3:mini,HellaSwag,131,0
2,qwen2.5:7b,HellaSwag,131,1
2,mistral:latest,HellaSwag,131,1
2,phi3:mini,MMLU,132,1
2,qwen2.5:7b,MMLU,132,1
2,mistral:latest,MMLU,132,1
2,phi3:mini,MMLU,133,1
2,qwen2.5:7b,MMLU,133,1
2,mistral:latest,MMLU,133,0
2,phi3:mini,HumanEval,134,0
2,qwen2.5:7b,HumanEval,134,1
2,mistral:latest,HumanEval,134,0
2,phi3:mini,SQuAD,135,1
2,qwen2.5:7b,SQuAD,135,1
2,mistral:latest,SQuAD,135,1
2,phi3:mini,MMLU,136,1
2,qwen2.5:7b,MMLU,136,1
2,mistral:latest,MMLU,136,1
2,phi3:mini,SQuAD,137,0
2,qwen2.5:7b,SQuAD,137,1
2,mistral:latest,SQuAD,137,1
2,phi3:mini,HellaSwag,138,0
2,qwen2.5:7b,HellaSwag,138,1
2,mistral:latest,HellaSwag,138,1
2,phi3:mini,HellaSwag,139,0
2,qwen2.5:7b,HellaSwag,139,1
2,mistral:latest,HellaSwag,139,1
2,phi3:mini,HumanEval,140,0
2,qwen2.5:7b,HumanEval,140,1
2,mistral:latest,HumanEval,140,1
2,phi3:mini,GSM8K,141,0
2,qwen2.5:7b,GSM8K,141,1
2,mistral:latest,GSM8K,141,0
2,phi3:mini,HumanEval,142,0
2,qwen2.5:7b,HumanEval,142,1
2,mistral:latest,HumanEval,142,1
2,phi3:mini,MMLU,143,1
2,qwen2.5:7b,MMLU,143,1
2,mistral:latest,MMLU,143,1
2,phi3:mini,GSM8K,144,0
2,qwen2.5:7b,GSM8K,144,1
2,mistral:latest,GSM8K,144,1
2,phi3:mini,GSM8K,145,0
2,qwen2.5:7b,GSM8K,145,1
2,mistral:latest,GSM8K,145,0
2,phi3:mini,GSM8K,146,0
2,qwen2.5:7b,GSM8K,146,1
2,mistral:latest,GSM8K,146,0
2,phi3:mini,HumanEval,147,0
2,qwen2.5:7b,HumanEval,147,1
2,mistral:latest,HumanEval,147,1
2,phi3:mini,SQuAD,148,1
2,qwen2.5:7b,SQuAD,148,1
2,mistral:latest,SQuAD,148,1
2,phi3:mini,SQuAD,149,1
2,qwen2.5:7b,SQuAD,149,1
2,mistral:latest,SQuAD,149,1
2,phi3:mini,HumanEval,150,0
2,qwen2.5:7b,HumanEval,150,1
2,mistral:latest,HumanEval,150,1
2,phi3:mini,SQuAD,151,1
2,qwen2.5:7b,SQuAD,151,1
2,mistral:latest,SQuAD,151,1
2,phi3:mini,GSM8K,152,1
2,qwen2.5:7b,GSM8K,152,1
2,mistral:latest,GSM8K,152,0
2,phi3:mini,HumanEval,153,0
2,qwen2.5:7b,HumanEval,153,1
2,mistral:latest,HumanEval,153,1
2,phi3:mini,SQuAD,154,1
2,qwen2.5:7b,SQuAD,154,1
2,mistral:latest,SQuAD,154,1
2,phi3:mini,HellaSwag,155,0
2,qwen2.5:7b,HellaSwag,155,0
2,mistral:latest,HellaSwag,155,0
2,phi3:mini,HumanEval,156,1
2,qwen2.5:7b,HumanEval,156,1
2,mistral:latest,HumanEval,156,0
2,phi3:mini,HellaSwag,157,1
2,qwen2.5:7b,HellaSwag,157,0
2,mistral:latest,HellaSwag,157,1
2,phi3:mini,MMLU,158,1
2,qwen2.5:7b,MMLU,158,1
2,mistral:latest,MMLU,158,1
2,phi3:mini,HumanEval,159,0
2,qwen2.5:7b,HumanEval,159,1
2,mistral:latest,HumanEval,159,0
2,phi3:mini,MMLU,160,0
2,qwen2.5:7b,MMLU,160,1
2,mistral:latest,MMLU,160,1
2,phi3:mini,GSM8K,161,1
2,qwen2.5:7b,GSM8K,161,1
2,mistral:latest,GSM8K,161,0
2,phi3:mini,SQuAD,162,1
2,qwen2.5:7b,SQuAD,162,1
2,mistral:latest,SQuAD,162,1
2,phi3:mini,SQuAD,163,0
2,qwen2.5:7b,SQuAD,163,1
2,mistral:latest,SQuAD,163,1
2,phi3:mini,SQuAD,164,1
2,qwen2.5:7b,SQuAD,164,1
2,mistral:latest,SQuAD,164,1
2,phi3:mini,HellaSwag,165,1
2,qwen2.5:7b,HellaSwag,165,1
2,mistral:latest,HellaSwag,165,1
2,phi3:mini,HellaSwag,166,1
2,qwen2.5:7b,HellaSwag,166,1
2,mistral:latest,HellaSwag,166,1
2,phi3:mini,GSM8K,167,0
2,qwen2.5:7b,GSM8K,167,1
2,mistral:latest,GSM8K,167,1
2,phi3:mini,SQuAD,168,1
2,qwen2.5:7b,SQuAD,168,0
2,mistral:latest,SQuAD,168,1
2,phi3:mini,HellaSwag,169,0
2,qwen2.5:7b,HellaSwag,169,1
2,mistral:latest,HellaSwag,169,1
2,phi3:mini,HellaSwag,170,0
2,qwen2.5:7b,HellaSwag,170,1
2,mistral:latest,HellaSwag,170,1
2,phi3:mini,GSM8K,171,0
2,qwen2.5:7b,GSM8K,171,1
2,mistral:latest,GSM8K,171,0
2,phi3:mini,SQuAD,172,1
2,qwen2.5:7b,SQuAD,172,1
2,mistral:latest,SQuAD,172,1
2,phi3:mini,HumanEval,173,0
2,qwen2.5:7b,HumanEval,173,0
2,mistral:latest,HumanEval,173,0
2,phi3:mini,MMLU,174,1
2,qwen2.5:7b,MMLU,174,1
2,mistral:latest,MMLU,174,1
2,phi3:mini,MMLU,175,1
2,qwen2.5:7b,MMLU,175,1
2,mistral:latest,MMLU,175,1
2,phi3:mini,MMLU,176,0
2,qwen2.5:7b,MMLU,176,1
2,mistral:latest,MMLU,176,1
2,phi3:mini,SQuAD,177,0
2,qwen2.5:7b,SQuAD,177,1
2,mistral:latest,SQuAD,177,1
2,phi3:mini,MMLU,178,0
2,qwen2.5:7b,MMLU,178,0
2,mistral:latest,MMLU,178,0
2,phi3:mini,HellaSwag,179,0
2,qwen2.5:7b,HellaSwag,179,1
2,mistral:latest,HellaSwag,179,1
2,phi3:mini,HumanEval,180,1
2,qwen2.5:7b,HumanEval,180,1
2,mistral:latest,HumanEval,180,1
2,phi3:mini,SQuAD,181,0
2,qwen2.5:7b,SQuAD,181,1
2,mistral:latest,SQuAD,181,1
2,phi3:mini,GSM8K,182,0
2,qwen2.5:7b,GSM8K,182,0
2,mistral:latest,GSM8K,182,0
2,phi3:mini,SQuAD,183,1
2,qwen2.5:7b,SQuAD,183,1
2,mistral:latest,SQuAD,183,1
2,phi3:mini,HumanEval,184,0
2,qwen2.5:7b,HumanEval,184,1
2,mistral:latest,HumanEval,184,1
2,phi3:mini,HumanEval,185,0
2,qwen2.5:7b,HumanEval,185,1
2,mistral:latest,HumanEval,185,1
2,phi3:mini,MMLU,186,1
2,qwen2.5:7b,MMLU,186,1
2,mistral:latest,MMLU,186,1
2,phi3:mini,MMLU,187,1
2,qwen2.5:7b,MMLU,187,1
2,mistral:latest,MMLU,187,1
2,phi3:mini,HumanEval,188,0
2,qwen2.5:7b,HumanEval,188,1
2,mistral:latest,HumanEval,188,1
2,phi3:mini,MMLU,189,0
2,qwen2.5:7b,MMLU,189,0
2,mistral:latest,MMLU,189,1
2,phi3:mini,GSM8K,190,0
2,qwen2.5:7b,GSM8K,190,1
2,mistral:latest,GSM8K,190,0
2,phi3:mini,HellaSwag,191,1
2,qwen2.5:7b,HellaSwag,191,1
2,mistral:latest,HellaSwag,191,1
2,phi3:mini,SQuAD,192,0
2,qwen2.5:7b,SQuAD,192,1
2,mistral:latest,SQuAD,192,1
2,phi3:mini,HellaSwag,193,0
2,qwen2.5:7b,HellaSwag,193,0
2,mistral:latest,HellaSwag,193,1
2,phi3:mini,HumanEval,194,0
2,qwen2.5:7b,HumanEval,194,1
2,mistral:latest,HumanEval,194,1
2,phi3:mini,GSM8K,195,0
2,qwen2.5:7b,GSM8K,195,0
2,mistral:latest,GSM8K,195,0
2,phi3:mini,SQuAD,196,1
2,qwen2.5:7b,SQuAD,196,1
2,mistral:latest,SQuAD,196,1
2,phi3:mini,MMLU,197,0
2,qwen2.5:7b,MMLU,197,0
2,mistral:latest,MMLU,197,0
2,phi3:mini,MMLU,198,1
2,qwen2.5:7b,MMLU,198,1
2,mistral:latest,MMLU,198,1
2,phi3:mini,GSM8K,199,0
